Eigvals	48
1.57542795686	0.620401666442	0.567721431669	0.372606149849	0.248086327043	0.167795418739	0.113591603465	0.109150576581	0.0987187236387	0.0894795211241	0.0739517716866	0.0693515865149	0.0562864836085	0.0501769992207	0.047760114138	0.0393481363959	0.0382412986271	0.0358181835747	0.0335333215151	0.0305418472612	0.0276649232042	0.026881555159	0.0229764176481	0.0209229181763	0.0199753330584	0.0188970190918	0.0171096142037	0.0160938788933	0.0143517720212	0.0135179371556	0.0125666653152	0.0113337655278	0.00914778695632	0.00896366733574	0.00722639150049	0.00651017183422	0.00617074824711	0.00446706469531	0.00388507574893	0.00298350501952	0.00202182952758	0.00155532732597	0.0010527252553	0.0	0.0	0.0	0.0	0.0

Proportion explained	48
0.334183141252	0.131600925848	0.120426281992	0.0790380119031	0.0526246012787	0.0355931224135	0.0240952934094	0.0231532533065	0.0209404263917	0.0189805870315	0.0156868076739	0.0147110065754	0.011939609057	0.0106436521868	0.0101309773638	0.00834661068821	0.00811182589793	0.00759782956042	0.00711315974289	0.00647860183828	0.00586834256598	0.00570217286399	0.00487380675893	0.0044382140674	0.00423721028939	0.00400847602894	0.00362932788854	0.00341386794623	0.00304432851765	0.002867453686	0.00266566787253	0.00240414253779	0.00194044809683	0.00190139224987	0.00153287759116	0.00138095154665	0.00130895229078	0.000947563298947	0.000824110561278	0.000632867453586	0.000428874795361	0.000329919352519	0.000223306328393	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	48	48
1100SP3-16S-V3-V4	0.00391563051699	0.0202846382466	-0.0831347108961	-0.197042268726	0.0392706499235	0.000633084592311	-0.0552521371765	0.0333721963247	-0.0974581427929	0.0677356677204	-0.0280596903857	0.00910797417575	-0.0336521656955	0.0206533709401	-0.0611843185319	-0.00629547335832	-0.0249441086475	0.0415590213866	-0.0158602652414	-0.0193912567087	-0.00317827813313	-0.00207326056248	0.0167618323154	0.000629929948568	0.0139899554126	0.0162825601337	-0.000132269782903	-0.00732437515502	-0.00361840192572	-0.014469948257	-0.000800303275722	-0.0104373979126	0.00371260100157	0.0234138095901	0.00445000478682	-0.0165479001832	-0.00616393518562	-0.00405404029631	-0.00210536827629	-0.00299619060211	-0.0101616548502	0.00271527309141	0.000500502069899	0.0	0.0	0.0	0.0	0.0
1300SP3-16S-V3-V4	0.301833961192	0.135018613421	-0.0773686701209	-0.110850598572	-0.00401009273904	0.000992244876146	-0.0414795376004	-0.0290506030124	0.0267451785959	-0.050227548413	-0.0625065718036	0.0175958311271	0.0177233981945	-0.00605152314035	-0.0024375914409	0.0287978735955	-0.0217241589733	0.0254122755242	0.0427871534485	0.0296778238583	-0.0357948805829	0.00855583164311	0.00674885969447	0.0328337721987	0.0421201487582	0.0440789481255	0.031692345439	0.0278977611233	0.00319785037364	-0.00561133859042	0.00663921246286	0.0153406007522	-0.00824804940135	-0.00677260334537	-0.00345891307627	-0.013691066873	0.0128535093798	0.00416539887339	-0.00328618207238	0.00161897100719	0.00518463899113	-0.000447628838105	-0.000626354823625	0.0	0.0	0.0	0.0	0.0
1500SP3-16S-V3-V4	-0.0766789295822	0.0838373913032	-0.149460463501	0.0892462241639	0.00413731607037	0.0365092137663	0.0712017510603	0.0551786942776	-0.00638846509932	0.0443227439038	-0.0516565633719	0.0130893423117	-0.0203678039628	-0.000238698842893	0.0496095075555	0.0139399877847	-0.0183348273122	-0.0132791787221	-0.0108172436341	-0.00245414015693	0.0154179038405	-0.0118469099572	-0.0207162128591	-0.00750154074588	0.0128795231261	0.0165387365131	0.000343256925838	-0.00860850435267	-0.0297375765783	-0.0227161850595	-0.0124924366392	-0.0295312277606	-0.031395208684	-0.00791283944574	-0.000704386707261	0.00695516543289	0.0266499268659	-0.0015950605188	0.0200451234568	-0.00476022580503	-0.00118496369162	-0.00477045538534	0.00796850022928	0.0	0.0	0.0	0.0	0.0
900SP1-16S-V3-V4	-0.106947178709	0.00278189255225	0.137033301064	-0.119960876593	0.0198975904643	-0.042245423553	0.0154762268843	0.0185942051075	0.113047204691	0.0727695581994	0.06998089608	-0.0124230377403	-0.0254282278476	-0.0144519179966	0.031166693911	0.0619922836544	-0.0402631320036	-0.0272264255939	-0.010685536293	-0.0473967753856	-0.0686218544471	0.00454370197109	0.0248044267638	-0.000109267655998	-0.00232469522443	0.00893948142268	0.000768065441568	-0.0155133916024	-0.0104587608299	0.0181977227618	0.0164880247049	0.0144396208959	-0.0149071564893	0.000656820207645	0.0081342961221	0.0032738907985	-0.00124203290327	-0.00788389285148	0.00133587555202	0.00108042874221	-0.00278689059258	-0.000244450489533	0.00070185313989	0.0	0.0	0.0	0.0	0.0
600SP4-16S-V3-V4	0.186310725764	0.124925640665	0.209659451842	0.0288361924912	0.0551326941615	-0.0879552637652	0.0443712731013	0.073826876269	-0.0296937523044	0.0026276755031	0.0159283732899	-0.0265223435058	0.0270367335071	0.0995202235672	0.00709876650302	-0.0788315793327	-0.00972336657787	-0.0253765229929	0.00280360656267	-0.0110954561036	-0.01409854165	0.00751754700833	-0.00227891087087	-0.0127994341371	-0.0224179337303	0.050745789978	-0.0162648464073	0.0107594649653	0.00761271985585	-0.0107047989606	0.00309793333862	0.00333886172759	-0.00831125422129	0.00397384506987	0.00382384587619	0.000549916902961	-0.000264106789934	0.00242183922128	0.000219778957649	-0.000558231207274	0.00478887990133	0.00427719744385	-0.00256413684521	0.0	0.0	0.0	0.0	0.0
200SP4-16S-V3-V4	0.212072132478	-0.0542483228276	-0.0252963281455	0.0634742340618	-0.197692649464	-0.0225489500808	-0.0370420104711	0.056694978931	-0.00819263971429	0.0474460174561	0.00589191905451	0.039149487371	0.0484935757566	-0.0224709984681	-0.0462887420345	0.0194293845463	0.0503167213361	0.0112171695385	-0.00896951234218	-0.00455226559802	-0.0595229697127	-0.0287578355148	-0.011831961985	-0.0201861658452	-0.00263192901004	-0.017680846989	-0.0104464737185	0.00934085741348	-0.0166679183355	-0.0292260809037	-0.0220236522085	-0.00337344686716	-0.00339316097093	0.00825898800543	-0.00214503310546	0.000584116725326	-0.00479156766982	-0.00830888025799	-0.00807757638809	0.00732270227189	0.00535061381169	-0.00181160750019	0.00165727321221	0.0	0.0	0.0	0.0	0.0
1500SP2-16S-V3-V4	-0.0713127817892	0.139527153458	-0.13972791764	0.0799462028839	0.0548987774135	0.0237517523746	0.060666363115	0.0911605252472	0.0368053103082	0.0850376438976	-0.017435622803	0.057578798839	-0.0117600364003	-0.0380986635106	-0.00690622483083	-0.0275473383691	0.0227383634845	-0.00388275769277	0.0013492665709	0.0818424587167	-0.00739008480203	0.014829644617	0.0376591841449	0.0112522090089	-0.0192579969785	-0.00156905888912	-0.0073883641421	0.00954958644432	0.00796619563522	0.0359908454265	0.0136789016404	-0.00148356987388	-0.000922014802241	0.017467146995	-0.0103083707818	-0.00198622016969	-0.00855184703254	-0.000356591556045	-0.00670408649259	-0.00319593351595	-0.0033375379635	0.00477533165462	0.00365849568022	0.0	0.0	0.0	0.0	0.0
300SP1-16S-V3-V4	0.475818253899	-0.122351017219	0.0311418273972	0.00130860275259	0.0648624563332	0.200304961152	0.0517410295597	-0.0258778563051	0.00584130488099	-0.039285556137	0.017889037197	-0.0217387113238	-0.0154224163375	0.0211607469193	0.0203815608612	-0.00846416567287	0.0202782497896	0.00649017613013	-0.010319122614	-0.00401186469437	-0.0304814611966	-0.0138054622231	-3.88511617024e-05	0.0170878940723	-0.0506667327	-0.00542214435811	0.0156580329854	0.0241116584933	-0.0289331717567	0.0134889459043	-0.00249796603742	-0.0238439894243	0.00549360978448	-0.00148519277693	0.00570453024539	-0.0106713818581	0.00129865058872	-0.000733740965355	-0.00182140061766	-0.000220897349462	0.00149900064022	-0.00092171262203	-0.00256785547838	0.0	0.0	0.0	0.0	0.0
1100SP2-16S-V3-V4	-0.07835927566	0.0277676337072	-0.10179789634	-0.0714378762994	0.00151597836351	0.00140045828796	-0.0555672834327	0.0400340938179	-0.040462119168	0.0142614540607	0.00961708637908	0.0195656984381	-0.0159124929575	0.0547572428285	-0.0447194830936	-0.0259829621944	-0.0198091394741	0.00965200689165	-0.013487010281	-0.0104834298018	0.00613349278061	-0.0156191031504	0.00738565089771	0.044954777642	-0.0184472485478	-0.0478397452974	0.00151261999019	0.00292076607017	0.012443481609	0.00174431389901	0.0341152355878	-0.000319554048405	-0.0162668842358	-0.0131561603713	0.00209424832459	0.0214667582514	0.00156669775753	-0.00755180850273	0.00580825555895	0.0015279680417	0.00797880813697	-0.0134898984748	-0.00313377092739	0.0	0.0	0.0	0.0	0.0
500SP1-16S-V3-V4	-0.0619003514619	-0.177880782873	-0.0787840507489	0.00578241993402	0.0592230862918	-0.0544216248284	-0.0170271758152	0.0152667261731	-0.0114506938075	-0.0219316216403	0.00678781451702	0.00366664014655	-0.00974962839183	0.014806529664	0.00781995261714	0.0340890246603	0.0419494115603	-0.0347628110247	0.015307963494	-0.00285968839399	0.00737509357569	-0.0025642212186	0.0324228488317	-0.0145941174996	-0.0103669054817	-0.0151391811885	0.0172285468448	0.00170980313856	0.00166382986606	-0.0281250602811	0.0342522481376	-0.0134093850755	-0.017458975821	-0.00420136734406	-0.0132313934577	-0.00645995891172	0.00532643481268	0.033392353108	-0.00255685438208	0.0151444894373	-0.00872254471401	0.00577320720281	-0.00403558362138	0.0	0.0	0.0	0.0	0.0
