,Temperature,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,J1
,80.1,5255.55707967586,5442.62718009285,5557.40670650719,5573.15412610609,5667.2495720843,5512.50860339271,5477.22848699709,5402.79568583516,5542.52508798574,5371.62838638244,5212.43623249122,5359.38711093516,4906.06650457932,4879.57466529947,4724.44637515121,5004.30090548007,4770.33951042158,5002.16068017365,4889.96890991304,4921.95815921385,5262.02598466366,4543.00785465659,3105.79899120652,4959.4249824063,5120.24765498926,5162.6022958646,5131.40145356284,5064.92706336385,4970.0354620866,5086.83612979843,4960.61064237727,5068.81754242032,5053.01262212895,5128.99976626263,5158.90443028857,5039.34919606179,4930.61185732346,4790.71850540534,5045.73940816602,5019.82024109468,4933.07189984451,4930.3633786499,5111.87497360722,4838.36431355781,5021.95236351413,5014.38006512198,4088.9591648508,5042.1900721362,5252.21375508996,4444.0109802442,5197.31981037922,3498.57362353474,5016.02955706673,5240.86960107037,5015.21603175764,5349.6378918601,5401.99852315985,5448.45451234664,5412.01603016226,5375.16329957882,3159.34033691705
,80.4,5230.4650045191,5413.85225128577,5530.34172524032,5546.3131130005,5638.94406887952,5483.71509922135,5446.85206105943,5372.87901820269,5510.62357538572,5340.17793281946,5182.56212448142,5328.90941523815,4884.96723867351,4858.37526756578,4705.16115591446,4981.40869672767,4752.04556146705,4979.40025082171,4868.78504400492,4897.75358983086,5238.1424994539,4525.69707729196,3080.9743741543,4938.03106394229,5095.70653012767,5138.92038101634,5103.53416319288,5040.57282910137,4946.35665665683,5062.75240256072,4937.30123403271,5045.12019487945,5029.58954123901,5103.65453329607,5134.5500862334,5015.03094026496,4910.33107869862,4772.32149747318,5023.11198161226,4998.95591116563,4911.96263996954,4910.16611802623,5088.74022474552,4817.38832084689,4999.26754725506,4992.16906943907,4071.95091761247,5019.07265427411,5226.36501925143,4428.55959723085,5173.80600964054,3466.63591389222,4993.70546583286,5216.96548918319,4991.64189833469,5324.77062431694,5377.42025768775,5421.25247499158,5386.98619953599,5348.09492868289,3143.33099230763
,80.7,5205.60265688269,5384.90100418992,5503.61020941833,5519.83242401974,5610.76992062498,5455.06206850658,5416.45862156697,5343.12779395244,5479.10027736421,5309.04614235447,5152.97938743822,5298.33565169095,4864.20140379865,4837.36973298678,4685.49208946158,4958.62882836035,4733.1320522062,4956.38168052283,4847.37213606672,4873.4270390707,5213.83766273473,4507.85518494769,3059.69369369566,4916.16101157308,5070.73870074019,5114.8066331433,5075.68144586056,5015.97438391561,4922.34027043984,5038.30200270962,4913.32107437097,5021.30932626656,5005.91153996685,5078.06761440313,5110.00562707989,4989.6487293607,4889.88032484669,4753.64482066781,5000.15438643614,4977.95266826606,4890.58972731674,4889.81328402363,5065.16816195429,4795.80019396775,4976.31662519937,4969.52677471928,4054.86443906996,4995.40691191288,5199.90111896277,4412.85458810278,5149.86295373288,3435.68752023923,4971.28222173404,5192.28159505169,4967.51599650198,5299.6199676588,5352.95550189381,5393.61163235033,5361.84042724424,5320.50201222009,3128.83682443306
,81,5180.8962358578,5356.41980476114,5476.79617984481,5493.36488135399,5582.72492700716,5426.16477703799,5386.19265973345,5313.89301754012,5447.90855050629,5277.96827186333,5123.43221598292,5267.88123985603,4843.25624912956,4815.83239937969,4665.46528626845,4935.56755617858,4713.89443676042,4933.26187229508,4826.06954007932,4848.85399848709,5189.27441246496,4489.81374417801,3042.03088375382,4893.94577591531,5045.39753158026,5090.30544902323,5047.80406019447,4990.79980322431,4898.34071378051,5013.57404498764,4889.04735104995,4997.38502578894,4982.00093190198,5052.10987247995,5085.08007526448,4963.95331582746,4869.06464981814,4734.52998113355,4976.77945362601,4956.62175326392,4869.07032900467,4869.07075330703,5041.20824598172,4773.76554821427,4952.53576197789,4946.60794685491,4037.70647259497,4971.03432516743,5172.90999535411,4396.78595191909,5125.55602920085,3406.68237741058,4948.15811984008,5167.00167349408,4943.06470055893,5274.17188878637,5328.27210619258,5365.54362903275,5336.74329996787,5292.8068359066,3116.07108682652
,81.3,5156.26512556961,5328.25412849815,5450.00370393715,5466.85527666473,5555.10242972842,5397.3803995766,5356.1061351341,5284.63749527543,5416.84444749314,5247.16586860617,5094.24253808347,5237.71082595042,4822.21495955384,4794.26396844542,4645.46003547096,4912.42623724224,4694.49705317607,4909.60975119878,4804.34842002428,4823.9901528752,5164.79638432785,4471.72563317914,3028.19418061198,4871.40559412575,5019.43053714874,5065.55959370719,5020.15764305322,4965.9413581916,4873.76293535439,4988.31861650103,4864.43302408489,4973.05245650533,4957.90627742633,5026.06825591678,5059.72972715159,4937.46245214064,4848.36445910124,4715.49395448683,4952.97980939777,4934.71822954099,4847.21982311252,4848.04454374387,5016.98185598152,4751.38811150606,4928.22985072622,4922.86106092576,4020.12797926821,4946.57777640287,5145.7017904562,4380.41690896772,5100.68339605833,3379.57026831324,4924.42379582477,5141.1176764719,4918.60459058768,5248.13451076165,5303.32828353274,5336.85279727829,5311.27397523826,5264.95925354702,3105.20622286911
,81.6,5131.5633304581,5300.27239286398,5423.14836463409,5440.44792957984,5527.38583069074,5368.7963591876,5325.98743181038,5255.6278918167,5386.00923691073,5216.44659702412,5065.30666872718,5207.58309848118,4801.2591765216,4772.83148419271,4624.94804916508,4889.22564696021,4674.47007368386,4885.8884888035,4782.25037250011,4798.87379432451,5139.93747076217,4453.70781272865,3017.3154980465,4848.31599672631,4993.29416008231,5040.41890012093,4992.42111903912,4941.04663608703,4848.91949111543,4962.44704934517,4839.22835907784,4947.84902706471,4933.64149276641,4999.78696491572,5034.2296260242,4910.37677984771,4827.41643874148,4695.82278772973,4928.73764061114,4912.77358028383,4824.79570871528,4826.9904043839,4992.64103513213,4728.61184211372,4903.53201823617,4898.6526454696,4002.16481500379,4921.29604900697,5117.96513235196,4364.0826683281,5075.52013527887,3355.04302892677,4900.2703458173,5114.70405174955,4893.87696459994,5221.69350487471,5277.825321486,5307.73597330489,5285.46711592667,5236.62949905457,3096.09931233112
,81.9,5106.65042592068,5272.38174044052,5396.58623328655,5414.22595387786,5499.65710502281,5340.45911621293,5296.15985481184,5226.6204678755,5355.28137427514,5186.07767482276,5036.47024544515,5177.70276421997,4780.3910257937,4750.97604987422,4603.86604255763,4866.00013038436,4654.07627462519,4862.17991645911,4759.89547749571,4773.65639269947,5114.71294699891,4435.54888807476,3008.5784704035,4824.48498015821,4966.74150017008,5014.7849133311,4964.65755627821,4915.86772695179,4823.6398294433,4936.07955041094,4813.66056513358,4921.97248615012,4908.8218744187,4973.66379120503,5008.38334002601,4882.82307381541,4805.76128052723,4675.57036781984,4904.2119549885,4890.44842096392,4801.98066802558,4805.82428073032,4968.04425084112,4705.36732613065,4878.21074055339,4873.79409858335,3983.7531483939,4895.76876805744,5089.89276693424,4347.63483342709,5049.63857355014,3333.11363164494,4875.71849605011,5087.79676162411,4868.73883137579,5194.4296477128,5251.488798657,5278.23399072947,5259.1749320821,5207.97429072578,3088.84714547575
,82.2,5081.72014041121,5244.67611244233,5369.97232607225,5387.85525913903,5471.87088645936,5312.0115444775,5266.3981938951,5197.53328479677,5324.33645656536,5155.61358937413,5007.69186238698,5148.02113923798,4759.0767941559,4728.63849461621,4582.48796156089,4842.46619323464,4633.45142275741,4838.1872313244,4736.81550261591,4747.94963182266,5089.14987116536,4417.30725922969,3001.81093162683,4800.05767041341,4939.66470922859,4988.97837884522,4936.36043101139,4890.37270625439,4798.21262813564,4909.2418462424,4788.0273382531,4895.35047753272,4883.55775403875,4946.7853389303,4982.17716058409,4855.12443533085,4783.46228836795,4654.87282467741,4879.17728006737,4867.73866774559,4778.39940335688,4784.04802307043,4943.09325492293,4681.75048659225,4852.09527262965,4848.4311212548,3964.63298007487,4869.80320933319,5061.18829857529,4330.97391853912,5023.30930980611,3313.65922051831,4850.38928310745,5060.78588097511,4843.36750977114,5166.15572260801,5224.30544480029,5248.4712454459,5232.51836304218,5179.05772569609,3083.07443581133
,82.5,5056.54904572033,5216.7374866554,5343.57744270347,5361.50098399583,5444.11373509473,5283.81363273558,5236.776038367,5168.30221681571,5293.19092039797,5125.43280277844,4979.02754260755,5118.51874897943,4737.29454329009,4706.2542340534,4560.89419212464,4818.93157847778,4612.66818398717,4814.05365198501,4713.10772881361,4721.79734249911,5063.12567079953,4398.8026698507,2996.37837649424,4775.20951468957,4911.96298653216,4962.87512409892,4907.67945262732,4864.31150242205,4772.0154626147,4881.96522325358,4762.04778688262,4868.11179250831,4857.78839224174,4919.29029342705,4955.49830539429,4826.66580043193,4760.73162623599,4633.86291073307,4853.99914752115,4844.62276328419,4754.21680831268,4762.00390617255,4917.94004474551,4657.65193768543,4825.68274814304,4822.24711631456,3944.74242122116,4843.48184618842,5031.91828644323,4314.0685296682,4996.35889949247,3296.29028928441,4824.65233179351,5033.60882138912,4817.5757608201,5137.15850278779,5196.36213289849,5218.33972560228,5204.93446056657,5149.62896609273,3078.75953586376
,82.8,5031.43801751565,5188.65099198161,5317.28993113905,5334.99786229437,5416.2539258656,5255.72976214101,5207.37826735311,5139.40136451751,5262.00936265539,5095.3394411567,4950.17599602262,5088.94640387508,4714.78513386722,4683.53349227034,4538.70578000466,4795.3687263909,4591.20219863081,4790.01325549432,4689.09899568702,4695.46563797017,5036.31721008956,4379.746990038,2991.59803695337,4749.82332535653,4883.78733837365,4936.4776030016,4878.63465697967,4837.2036865892,4745.83156901389,4854.03465788545,4735.88482080202,4840.51350119856,4831.26575926572,4890.99096485891,4928.05013717618,4797.81921804174,4737.27268063038,4612.28917458574,4828.56137888353,4820.98700401256,4729.46851764309,4739.56706068171,4892.22874155746,4632.89871108684,4798.47391780261,4795.81651665873,3924.4653724466,4816.41554806299,5001.71008095617,4296.83326061858,4969.02497733003,3281.06675523629,4798.25467812699,5006.09623864428,4791.10577138852,5107.35699797883,5167.4436621302,5187.81465128164,5176.79895116458,5119.62916330787,3075.26838007965
,83.1,5006.45657623212,5160.43773037469,5291.08550072826,5308.69738838847,5388.7447050173,5227.50988685181,5178.09356507155,5110.46717667069,5230.75526923915,5065.56540100775,4921.2257477515,5059.66026093631,4691.60744561557,4660.0688526697,4516.32252698266,4771.4471021085,4569.50368536757,4765.57719219878,4664.61416951763,4668.91015659695,5008.6072823316,4360.03385575475,2987.34977670976,4724.38840302984,4854.89251429533,4909.63907882663,4849.06071135784,4809.03879531105,4719.0566944663,4825.22390106084,4709.67608768375,4812.89889552001,4804.12489412108,4862.03391999994,4899.7311483675,4768.5086623036,4713.12824721214,4590.33291964948,4803.01720559388,4796.57141306677,4703.95222775627,4716.08049222293,4865.8130554099,4607.55141440994,4770.98550615264,4768.30168660612,3903.66734932794,4788.98845808095,4970.63942133563,4279.15286043148,4941.33726462244,3267.27399952905,4771.104301289,4978.24542708006,4764.3950843374,5076.90416680928,5137.88696220157,5156.79384992064,5148.18400163022,5089.34379876341,3072.78478620484
,83.4,4981.63858539104,5132.03994119963,5264.82151205149,5282.35519748288,5361.27466810155,5199.31274859076,5148.7484201341,5081.79630151664,5199.72530854971,5035.8125324655,4892.28327757662,5030.40831719596,4667.64165450137,4636.63685435181,4493.85296589601,4747.06475016495,4547.19744926023,4740.79439815723,4639.92482975546,4641.69391306571,4980.26232932712,4339.98480155589,2983.43958993884,4698.73669402778,4825.64043846481,4882.09878083926,4818.42261472797,4780.12435420362,4691.81066286636,4795.49311055082,4683.13850163121,4784.69153123914,4776.43308183798,4832.32466172845,4870.65932622425,4738.46791921465,4688.46807461347,4568.04628481653,4777.07930979448,4771.81331959858,4677.27398911964,4691.84173289423,4838.92273031537,4581.93025513307,4743.13677275798,4739.88679539634,3882.36950449081,4761.08659641356,4938.55662899311,4261.05641540596,4913.47356452887,3254.59508568008,4743.17253997234,4949.82194392105,4737.55141094235,5045.99077327216,5107.78989698726,5125.18447021625,5119.08933670584,5058.70909829533,3070.59863435798
,83.7,4956.65132461787,5103.83766530549,5238.44504437356,5256.31398642966,5334.01980712232,5171.28192605273,5119.49222152012,5053.41881404695,5168.69767909554,5006.21457997467,4863.34647613749,5001.22955054327,4643.27617280395,4613.00065826156,4471.02553801762,4722.42279139068,4524.0512944621,4715.76851535783,4614.97713806795,4614.43309346888,4951.31730459885,4319.60708184771,2979.45529001501,4672.81864891707,4795.69053071357,4853.23463548168,4787.06074454508,4750.13976603172,4663.94136569134,4764.39538252347,4656.01633909996,4755.92232865279,4748.37213943956,4802.17830310861,4840.28309551572,4707.53879208589,4663.32268303298,4545.11680298749,4750.96889818693,4746.19998943236,4650.00908164014,4667.23083721613,4811.75461805565,4555.99116281205,4714.93278702724,4710.09748284059,3861.03974455328,4732.6849381285,4905.65510739793,4242.66055274274,4885.06428868313,3242.82812331881,4714.64542862362,4920.67754020364,4710.23655893485,5015.08597815466,5076.75724996148,5092.8713532645,5089.23503576563,5027.66442327218,3068.96182716789
,84,4931.71937075514,5075.6118449584,5211.99172704917,5230.4214343247,5306.97651173234,5143.08440008348,5090.04802326007,5024.94512069937,5137.70605115424,4976.53988111445,4834.3100501682,4972.00880983656,4618.60112521251,4588.79993624708,4447.4851942001,4697.41183559419,4500.04568735423,4690.1625899143,4589.72101876451,4586.7197942907,4921.65845363327,4298.60694992566,2975.47832914433,4646.35292325902,4764.88802646411,4823.19765018491,4754.3222014841,4719.2033412616,4635.7447400159,4731.85078829348,4628.3837225194,4726.1221908269,4719.6884636331,4771.35515758968,4808.93055447531,4675.77182379333,4637.32791211213,4521.43739393812,4724.42943843369,4719.97082582128,4621.36093421155,4641.7525572749,4783.98612417914,4529.23591267063,4686.15248944039,4679.001697713,3839.41978867728,4703.67347910281,4871.6852987484,4224.03093789748,4856.42588217818,3231.43462361331,4685.367904468,4890.66253469193,4682.45253701336,4983.9276403202,5044.82277287722,5059.9697920683,5058.93838593442,4996.11029563695,3067.3843973633
,84.3,4906.63552483802,5047.29723007854,5185.40330679253,5204.58554509081,5279.69624288438,5114.81093193713,5060.34605328578,4996.14416201711,5106.60733613245,4946.74770228704,4805.27660549223,4942.73514097479,4593.75907780707,4564.13408944143,4423.42222016947,4671.8236743836,4475.52250688999,4664.04307716219,4563.58874381942,4558.19966741808,4891.25368306512,4277.26521850909,2971.38943124745,4619.46827735167,4733.15436160853,4791.59197345164,4719.88520599564,4687.42315790249,4606.555941037,4698.11892649992,4600.01313333943,4695.13117621805,4690.64601966194,4739.81566208743,4776.78283313322,4642.81280737171,4610.71525767134,4496.83384820965,4697.53329099832,4693.05746373714,4591.43716231859,4615.3547690826,4755.76852715646,4501.93078312339,4656.97435885318,4646.12165069834,3817.4071038486,4674.10518359791,4836.4115594268,4205.06874069319,4827.32097365044,3220.16318272906,4655.37484332967,4860.01942420567,4654.30074188402,4952.40223532889,5012.08493233714,5026.60187062229,5028.13444668314,4964.16386891763,3065.95117981292
,84.6,4881.43519325186,5018.74689501821,5158.65481655745,5178.55332961957,5251.92943038834,5086.61136179601,5030.30102558171,4966.87584380007,5075.58817323155,4916.5431966445,4775.98410946148,4912.95417603507,4568.47934219955,4539.14511650975,4398.79499156154,4645.81269765519,4450.22075491253,4637.51933400078,4536.66572700626,4528.57265323368,4860.71157675896,4255.53788943008,2967.50972366389,4591.37045025125,4700.06748311007,4758.54689472469,4683.63282017698,4654.8446107756,4576.7565013596,4663.10062970658,4570.64069490845,4662.63507276429,4661.17005604072,4707.20015336529,4743.75104689651,4608.53041720812,4583.30689311233,4471.5294565077,4669.99004525328,4665.616146293,4560.32602722193,4588.27143968397,4727.2503092305,4474.06658686375,4626.76554387748,4612.13635592705,3794.98446594884,4643.92101004756,4800.00129171191,4185.64013980493,4797.34683699373,3208.90391330219,4624.6781994367,4828.42086377449,4625.25532001405,4920.18972390103,4978.27743219087,4992.73906139703,4996.35782659308,4931.45192356728,3064.23522880897
,84.9,4856.07662357358,4990.1033608094,5131.68621888396,5152.05362160457,5223.81778283341,5058.11328457674,4999.66745026592,4936.93156593832,5043.8941254339,4885.8576180871,4746.34493393885,4882.72709890006,4542.74999691227,4513.10277886991,4373.33320177153,4619.50361910412,4424.19837773455,4610.42337265164,4508.34167002116,4498.26603533428,4829.33299651,4233.13164336223,2963.78623921115,4561.95667370711,4665.5448845715,4724.49503883446,4645.72054028294,4621.18509472219,4546.17102273572,4626.98177835989,4540.38346524352,4629.09560640046,4631.07339911342,4673.24090291938,4709.72407654049,4572.86394081814,4555.19063400716,4445.28329928106,4641.75220437004,4637.09404418918,4527.997125455,4560.23042308577,4697.8969760043,4445.07666378536,4595.52309762484,4576.91005287586,3772.19473350912,4612.5493791067,4762.24731334164,4165.66933689243,4766.20545185401,3197.67606131286,4593.35417888405,4795.83874219707,4595.05993024355,4887.04827137599,4943.32622389733,4958.23917264702,4963.75870413677,4897.72652356704,3062.85209855081
,85.2,4830.40633304786,4960.75696613783,5104.1941983714,5124.64316223103,5194.86212950874,5028.94874070573,4967.9969619306,4905.69256275178,5011.12463367383,4854.10320832891,4715.65825604347,4851.58967557458,4516.23261971444,4486.24300270533,4346.86120131001,4592.4412873165,4397.59902931108,4582.56940784298,4478.47137560036,4466.321139171,4797.16971924068,4209.92402002694,2960.14361009993,4530.97325322443,4629.53846504219,4689.60046184226,4605.79185927264,4586.56731732938,4514.57814854549,4590.14530219809,4508.97315680381,4594.31190138868,4599.75652817036,4637.78755167051,4675.2022693893,4535.75767014266,4526.24940452828,4418.11592041104,4612.78540458865,4607.95103234721,4494.15286898248,4530.78498101077,4667.5281553729,4414.90264260805,4563.12221820825,4540.65050650187,3748.45311173591,4579.9307036543,4722.63715683351,4144.90240738571,4733.92200005633,3186.49156168396,4561.24433243074,4762.02969956502,4563.61350442474,4852.80733073774,4907.54616564674,4922.74308796152,4930.18983953207,4862.62462122784,3061.41101571426
,85.5,4803.85938605189,4930.23146285665,5075.60318547636,5095.87400772803,5164.41760492653,4998.42314507722,4933.93929452173,4871.95786063332,4975.68701579391,4820.21861233054,4682.95183947235,4818.73638396326,4488.55002194484,4458.52164681933,4319.62088418055,4564.67021142247,4370.34926436291,4553.723340841,4446.43412508637,4432.55108487947,4764.00733973219,4185.83718234785,2956.53237005077,4498.24760667723,4591.92140030759,4653.40883863765,4563.87059644046,4551.20494091293,4481.67655307604,4552.09759549596,4475.79254331239,4558.14416690089,4567.36628534428,4600.94290593625,4639.72955042537,4496.7722023982,4496.76952343686,4389.80812709794,4582.40447292354,4577.61880744405,4459.26223837126,4500.18360045287,4635.98361547147,4383.59619959201,4529.19789580366,4503.31867481549,3723.69302240289,4545.80926853661,4680.79835028213,4123.04286988538,4699.59380222472,3175.54066920743,4528.13807670757,4726.63728473702,4530.57200303014,4816.9871176982,4870.51753943132,4885.74717218765,4895.31796481152,4825.72528957098,3060.05370335977
,85.8,4774.99943245392,4896.90970743325,5044.58792795042,5064.01456896145,5130.89878417057,4964.1339921983,4894.37162577528,4832.71311501101,4934.41179161796,4781.76065802152,4645.83225714217,4781.67578368745,4459.46468375643,4429.28202087277,4291.1063665978,4535.60649244413,4342.02002187695,4523.16963100636,4412.76281166247,4396.17238418015,4729.57365909829,4159.53174976948,2952.87350796452,4463.21780129196,4552.02856478256,4616.09339429874,4519.89137013663,4514.63334606044,4447.49096252061,4512.19373604965,4440.49985867826,4520.16317376369,4533.25807451293,4562.29578995559,4603.09021947026,4455.64994246812,4466.26806980744,4360.33580470314,4549.92206768431,4545.7738216693,4422.64119310844,4468.09000493373,4602.73485454924,4350.49184513967,4493.37532526484,4464.53379329025,3697.43470131579,4509.88124125587,4636.57149669633,4099.92072393335,4662.83885367859,3164.57415773253,4493.93265493214,4689.11541774212,4495.33774860444,4779.66722075243,4831.84435771937,4846.24953243492,4858.68635620147,4785.72798838418,3058.84576892214
,86.1,4739.6499105428,4856.30565806085,5007.05312874136,5024.64143644681,5089.80455404452,4921.37943058039,4843.88228514915,4782.68454090496,4881.11779026336,4733.63268511366,4599.52027391859,4735.92075819368,4428.70907709197,4397.61439172001,4260.76977998485,4504.73411520948,4312.27436170522,4490.65568822708,4377.00466662539,4356.1401130003,4692.50787120314,4129.31530844822,2948.28573842038,4425.87058981967,4509.67680312063,4577.28745689299,4473.36920629949,4476.05435026123,4411.00812372415,4470.41974602795,4402.43208105745,4479.75805839084,4496.30990477259,4521.34247885657,4564.75047480128,4412.13336255659,4434.37275910199,4328.97135743819,4514.2195839751,4511.58054803388,4383.78318825013,4434.14134963418,4566.59251766578,4314.95144134305,4455.09107989809,4423.17387303976,3669.17902547394,4471.50776943091,4588.72412754355,4074.80386395964,4623.56194186379,3153.74063406233,4457.95514005172,4648.70426516398,4457.72198458173,4740.23621862774,4790.92513266087,4802.88478243041,4820.29509287897,4741.45270114097,3057.91415077752
,86.4,4686.55941077668,4796.13441821576,4951.55514971628,4966.75839716107,5029.15741525889,4857.74975383559,4770.65566425977,4710.09741387914,4803.97429835377,4664.4121050677,4533.52946748743,4670.43576960447,4396.18983855673,4362.52116283869,4228.07294719606,4471.06276586471,4281.02636993639,4455.11068892569,4338.91334441836,4310.25341419225,4652.67926809972,4093.31094599205,2941.70017721287,4385.58559289929,4462.94003489422,4535.98118063487,4423.39975349472,4434.68052838441,4370.9362148573,4425.28144958662,4360.37163312934,4435.864207687,4455.89919926107,4476.65882988207,4524.32275021506,4365.32182954379,4400.23021427356,4294.97525702276,4474.58148219878,4474.21580640529,4341.71332808626,4398.32321547043,4527.09328243361,4276.1738658965,4412.89136314584,4377.90869634121,3637.73495176277,4430.44975811745,4536.28382047835,4047.04954288088,4580.76555974579,3142.58458856395,4419.39686831625,4604.23750367358,4416.99663828037,4697.82318711491,4746.85518445792,4754.10474332199,4779.36382138816,4691.12289082993,3056.72492472633
,86.7,4599.45814664182,4697.32968184514,4860.69700279083,4873.13770288639,4931.46158214138,4754.73689789956,4656.85564805868,4597.29631428382,4684.99154041147,4557.54755388857,4433.01398848634,4569.45184739921,4361.35932770451,4322.12865519348,4192.57636137102,4434.18313555232,4247.93583089708,4416.20678658924,4298.09666544389,4255.90085534728,4609.27691637711,4050.10895697137,2932.95137942182,4342.10061470278,4410.36565192423,4491.75964564761,4369.22738436495,4389.00986250812,4325.64475002342,4375.4485256788,4313.72874426065,4387.61672601347,4411.671648491,4427.33773314733,4481.2413970147,4314.59057948023,4362.52404516478,4257.73150669514,4429.94347491053,4432.51646207664,4295.53443077813,4360.06408198929,4483.40992062059,4233.62632822473,4365.53055477401,4327.46703270312,3601.52448552126,4385.74540477092,4478.56351968093,4015.70226360046,4533.85629154603,3130.83158831038,4377.02699169355,4554.25780934625,4372.36681299328,4650.45041660867,4698.52390721063,4699.5819279758,4735.77454212758,4634.16780920075,3055.4409542168
,87,4461.21488957087,4541.0840546556,4716.4574555036,4726.12449982526,4778.1193437181,4593.94477015282,4485.56522525955,4427.78282751926,4507.4028270322,4395.54360651103,4281.63044847397,4417.41029139085,4324.1067436877,4274.0616950089,4152.31518170424,4392.66505431333,4212.08206145286,4373.96295367653,4253.27155642074,4188.07663567315,4562.06144402282,3999.01575177542,2921.99738546993,4294.0736580106,4349.84585945993,4443.76237749128,4310.23787515544,4336.96086550201,4272.90273241486,4320.15648396628,4261.65339553842,4334.44550702936,4362.91144634055,4372.00985301066,4434.7868073989,4259.42152451366,4319.33591959303,4216.99779473885,4380.39288442353,4385.89460829409,4243.82452703199,4318.6069585149,4435.16663091567,4186.347351215,4311.53994511165,4269.69656516176,3558.61739243304,4335.90754961206,4415.31094316183,3979.18753888722,4481.8277209274,3118.43869451443,4329.39945159433,4497.12708344316,4322.0013876754,4596.60424522802,4645.10163019529,4638.86175065133,4688.97164057708,4570.4181689729,3054.28452827499
,87.3,4265.93758302568,4322.42344750275,4512.05225470986,4520.27342544942,4563.463360306,4371.58587134231,4254.09041269978,4200.28725408215,4270.07233071427,4174.71684278453,4075.5998016797,4212.43969262216,4283.94227885534,4216.89069977628,4105.82411867092,4346.95605745609,4173.31893308295,4328.23447562704,4201.93668795562,4105.49719280449,4511.06085990715,3941.26797378537,2909.24166154402,4240.59177723119,4280.38374350809,4391.16110888702,4246.17731643996,4277.57945223983,4211.69484037934,4258.9100905123,4202.75144929414,4276.27855104628,4309.49113434822,4309.78387227896,4384.12461065228,4199.23008540144,4269.97041167665,4172.33033236149,4326.04776177289,4333.94174495276,4186.07393965855,4273.7619925485,4382.67517489975,4133.93214377425,4249.77911357157,4204.674914335,3508.61714147406,4280.00643757909,4346.49106515361,3936.79393665281,4424.01419482221,3105.08710509366,4275.69919110483,4430.57515780721,4263.85877091447,4534.93592001422,4585.93325551362,4572.42904929996,4638.58410176718,4500.71761858478,3053.10333682706
,87.6,4020.43373424498,4049.94022372315,4254.30614809474,4262.86532680718,4295.35917001695,4096.27751002001,3972.97499074012,3925.74001405214,3983.88397326624,3904.98921879746,3823.90622037754,3961.6415095402,4240.748575718,4151.02476879591,4052.58187163924,4297.13641341523,4131.25643296903,4278.68717219137,4143.58865690119,4008.61302698776,4456.71506344095,3879.66002128244,2895.94545296991,4181.25882516209,4201.41579169565,4333.36153138981,4177.14813263169,4210.50271955782,4141.93523373473,4191.03232032547,4137.38725266707,4213.15381595215,4252.10050589166,4240.55396286496,4328.81410604638,4133.85998879192,4213.47602930309,4123.72485506741,4268.30976054015,4277.06578711285,4122.7107742668,4225.13541405656,4326.96264310335,4076.40903069296,4180.44264394376,4133.36371047782,3451.63068316348,4218.15822290606,4273.30324833385,3889.14182654991,4360.13819368655,3089.72770342088,4215.46318924501,4353.30226046922,4197.76300682797,4464.8416627702,4521.0527159261,4501.40611630852,4583.70171363298,4426.32023147566,3051.89519851666
,87.9,3747.79746080691,3749.11733304473,3966.99438676886,3977.19468730312,3998.38786280187,3794.05399645297,3667.63407790649,3629.20137686923,3674.59248947058,3610.54775240377,3548.50001298796,3684.81894521193,4193.76576621549,4077.69742970996,3993.44532391029,4244.00792818959,4085.29593361448,4226.60207673587,4078.93790329936,3900.09158643972,4399.4044185031,3817.6643699382,2884.53342410543,4116.70215082327,4115.01302167429,4270.46158202364,4104.33630298186,4135.90294731351,4064.88612204513,4117.80267073874,4067.11519605677,4145.84324759535,4191.27113063352,4165.85372981173,4268.38969687031,4064.31269055627,4149.32423992354,4072.11247238009,4207.60249139704,4216.55717587753,4055.19626808071,4171.96599254641,4269.15517368984,4014.89890499773,4105.46743550692,4057.73858276027,3389.15317320476,4150.96998734991,4197.6669526821,3836.64917040552,4291.66349139313,3071.63732068189,4148.30362985797,4266.17527025282,4124.96592252533,4386.20482612478,4450.69497488719,4427.3899273664,4523.94578706836,4349.61485417391,3050.91306823088
,88.2,3481.9699007859,3459.56362410167,3686.44150510162,3699.42486215575,3709.63432489448,3503.92817262887,3375.83245309902,3348.67181877966,3380.9786720547,3327.13762378617,3282.1682850283,3414.60705791104,4143.34986903548,3998.72517188427,3928.62749030891,4187.94294366788,4034.38062480081,4171.2918654843,4008.68876787416,3785.18394553047,4339.46331706624,3757.80444496589,2875.61786325888,4047.48600972527,4023.24157850516,4201.28467749666,4028.00801017259,4055.12843574468,3982.73372858314,4040.34641771505,3992.41329745151,4074.38703937286,4127.21799572278,4086.28945853366,4201.94533255962,3990.97880089372,4077.53454397109,4017.68891754219,4144.30041197585,4153.61253334305,3984.32264481195,4114.39440136083,4209.59193605542,3949.54665506804,4026.09018378371,3979.28135725712,3324.42970182783,4079.10067293857,4121.19695156489,3780.8309010644,4219.07833328759,3050.17167193317,4075.1244516744,4171.06080608638,4046.84501933543,4299.79059788658,4374.95218469736,4349.59499999658,4457.86252396652,4270.25765075792,3050.06003641344
