,Temperature,A4,A5,A6,A7,A8,A9,A10,A11,A12,A19,A20,A21,A22,A23,A24,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21
,58,11460.2709119759,10707.9851204873,10601.5694331159,10154.2923271976,11111.9026491512,11530.5596448531,10272.951683331,9808.83931584779,11101.6835820089,8760.24490198832,3754.47145888828,9170.44962058156,9168.31735941134,9100.60328765658,8876.41259254637,8637.44651328355,3843.75425404914,9229.25335582631,9074.96162532166,8498.33581804376,8768.0218502118,4241.80911369582,8436.90458196693,9090.04369538275,9356.74847330493,9056.10000488151,8419.65022295188,8689.68860463277,8450.9850819003,8990.60248221432,8739.7976202075,8450.60887817747,8294.25195277947,8195.48723252306,7336.51713330247,8490.83509523423,8500.05974519224,8333.7236607894,8330.34566044626,9445.33677355577,8661.06053239341,9123.99754819815,8726.24904467852,8669.5703076638,9276.16607553352,9162.61272521836,9476.18123211828,9627.51631917478,9273.66426619627,9335.09066192823,8900.32409073729,9219.85788197327,9122.905520233,8757.25123360925,8651.04184931742,9103.12442717942,9025.77894613489,5409.00891098594,7242.37762839964,3901.62334742121
,58.3,11394.2391142468,10649.0611503279,10541.8143322032,10091.6760357628,11044.4345906869,11459.8708695976,10214.4890563084,9757.98001338934,11032.8892075216,8760.06104568326,3742.84825446803,9163.91255288752,9165.22560664295,9102.96163165913,8875.33655643828,8634.82668045215,3834.74525011689,9225.4452112081,9065.77381227382,8498.95565455614,8764.33950205408,4229.45031816167,8435.70768300437,9081.65401896546,9350.18868297376,9043.08456310992,8417.82411865658,8688.21496123004,8449.01056610426,8988.4946790473,8740.31454910998,8455.26956628145,8303.92485307445,8201.06673454096,7325.65099778336,8485.65428932274,8501.95072092515,8334.12560751782,8333.21619015083,9440.23000402467,8667.69356658044,9103.42376617919,8729.84854675678,8672.13077909988,9272.37542446907,9159.25266560042,9478.81687485677,9603.97360712306,9279.37378543308,9339.15127726393,8905.21124287586,9226.94770250943,9128.62716121155,8764.18107909935,8656.92524706023,9108.46076954969,9030.62051385664,5395.35856329368,7215.07051587975,3899.20745550496
,58.6,11325.8806240137,10587.88545923,10479.8140483452,10027.1320929916,10975.2571362257,11386.9660262854,10153.0937691897,9703.40652660566,10961.7790807692,8752.24342307991,3731.28680092606,9150.61803198335,9153.42325631901,9097.77702688399,8866.07367700512,8625.75880445875,3825.30733887378,9214.81648656655,9049.52713256203,8492.00350489986,8753.17248262306,4215.35487264165,8428.35540608626,9065.56200778756,9335.85126047138,9024.03518719847,8409.37996506589,8678.86524485425,8440.07060671215,8978.5237808352,8732.92186572249,8452.11687607137,8305.67504271347,8199.63628260253,7311.02727994946,8473.8544047292,8496.92571419193,8327.5313497747,8329.2430186907,9427.53907446961,8667.22045966494,9077.53558898208,8726.33221360247,8667.26321051197,9260.65435080945,9147.94553101106,9472.86117382642,9573.77720425066,9276.48858103431,9334.43770212081,8901.34353412531,9225.00903064964,9125.16074475185,8763.1631123672,8654.81553467294,9104.78750217596,9026.37678093303,5376.51208959869,7180.96095754847,3894.85321304051
,58.9,11258.3718526653,10526.997074982,10418.5379769947,9963.93901059336,10907.7529717483,11315.6287952132,10092.3548660674,9649.27550275215,10892.4861740828,8740.10511786537,3720.14421118841,9133.79050437955,9136.77976250323,9088.85669303946,8851.89747294535,8613.58546375273,3816.21184056774,9200.1925656433,9029.54624717622,8480.46687297007,8738.08917108928,4200.68470911805,8417.10053984704,9045.62131353432,9317.29892439999,9001.87132362198,8397.17726805446,8664.81500732619,8427.04255404523,8963.8363504131,8720.94026308072,8444.36663937388,8302.48739215036,8193.40087353545,7295.21870283869,8457.81355248479,8487.0923577085,8316.70036671702,8320.7133104336,9410.4720131261,8662.45796112997,9049.47193374126,8718.71700345437,8657.82791771797,9244.29999115994,9131.94510999149,9462.01864165501,9540.11985452643,9268.32076129097,9323.69512200027,8891.52506204226,9216.74222793505,9115.80970323435,8756.86056537075,8647.45112193247,9095.14770028005,9016.44195900875,5355.31492575847,7143.54093854718,3889.17696351585
,59.2,11192.660894788,10467.0262946544,10358.4083333234,9902.74286719628,10841.8653879308,11246.3305605388,10033.2789979291,9595.87096047645,10825.0202444848,8723.72236939815,3709.66536451071,9114.01193881896,9116.12883071638,9076.24245457773,8833.2021223904,8599.06550965349,3807.68091229223,9181.97827772439,9006.6737657111,8464.82616123759,8720.11944465354,4185.90313490721,8403.08024003733,9022.48651092589,9295.15600040614,8977.42363874114,8382.7810700929,8647.3248589591,8410.9644155158,8945.97812993796,8705.20242615679,8432.63464615085,8294.89960261528,8183.26866945997,7278.29820341323,8438.69528227248,8473.47038385944,8301.88429323961,8308.06175463522,9389.77768062353,8652.99010095664,9019.11882395088,8707.54442145038,8644.14452574452,9223.98285062428,9111.90977721067,9446.73669361957,9503.47726300032,9255.00649024055,9307.57701824599,8876.43808711139,9202.74582243882,9101.22058259298,8746.06291896515,8635.07438135823,9080.23400093424,9001.2069609187,5332.2337095531,7103.96347232208,3882.81542657368
,59.5,11128.566426318,10408.3800581207,10299.4434991602,9843.31397524911,10777.7367891021,11178.6700856556,9975.77520971935,9543.36473919219,10758.8709684461,8703.37070600132,3699.49272638293,9090.82887094574,9091.51508970691,9060.22880404038,8810.14798224852,8581.84433072372,3799.74509701704,9160.73756744611,8981.76191244927,8446.01249326888,8699.21912733139,4170.93702426631,8386.11577065536,8996.37135018095,9269.8573354945,8950.89368324501,8365.61845362909,8626.30549608549,8392.35827090741,8925.29657945733,8686.14705437076,8418.33054590155,8284.093317288,8170.18458803442,7261.2531719484,8417.66932088671,8457.07747397748,8283.76551572071,8291.71787157753,9365.63781723145,8639.41928718237,8986.79524471215,8691.89962269205,8626.46335975021,9200.14234482405,9088.45254859592,9426.94709815272,9464.57590949677,9237.144458052,9286.57711096256,8856.32544496383,9183.74388651847,9082.18744054547,8730.55356470453,8618.40286413483,9060.56183660655,8981.46799257242,5308.00251480283,7062.89665725229,3875.64449529574
,59.8,11066.4300029709,10351.5817526893,10242.2398385026,9785.6532085916,10715.727649034,11112.8863147883,9919.99321490988,9491.36149708158,10694.5618996275,8680.12563664973,3689.77120111461,9064.71475573396,9064.02321266871,9041.22456334016,8784.34054692118,8562.50523900674,3792.4489834847,9136.9200572217,8954.80579807024,8424.7241016155,8676.98168672397,4156.48589069974,8366.90661245716,8968.49948121672,9243.09122550136,8923.29709281003,8346.22296525132,8602.82382266532,8371.27614672762,8901.64197613245,8664.49195954334,8401.41950007921,8270.60915121106,8155.43321571119,7244.38626370106,8395.38574470417,8438.73107267427,8263.95691448638,8273.47476766445,9339.17945035357,8623.05301180861,8953.79033966445,8673.50556532497,8605.76476912228,9174.30713535979,9062.29072276992,9404.08498127919,9424.48578093275,9216.32093184511,9262.08536341298,8832.66527513243,9161.299775632,9060.13815615278,8711.53028187213,8598.4248219772,9037.81716185076,8958.5322031743,5283.70350458022,7021.58763800746,3867.94054498548
,60.1,11005.9614840102,10295.9038045018,10186.4511537872,9729.54771746768,10655.2562418304,11049.0735647791,9865.98026649731,9440.59834383544,10631.9130025593,8654.38462920698,3680.40368710247,9036.42698617671,9033.95339201312,9019.86048813493,8755.85333183465,8541.05384948181,3785.49054620306,9110.8509508147,8926.34576604092,8401.15234128499,8652.7262099076,4142.23253247147,8345.44578320175,8938.20128722143,9214.07808037411,8894.00568494617,8324.7261531029,8576.99989120287,8348.00577215211,8875.54635111544,8640.31827773139,8382.57272363098,8254.48033081442,8138.51624526984,7227.48526997788,8371.60335443113,8418.44434383895,8241.90744516895,8252.61354060932,9310.79314964055,8603.32167175618,8920.02206001204,8652.38175263714,8582.4111758167,9146.82810028261,9033.80350376321,9378.4597236615,9383.59124717467,9192.7272553547,9234.41534214465,8806.13168167205,9135.49573040762,9035.35991285175,8689.7556590445,8575.63685355859,9012.44068131877,8933.23254513964,5259.4269862129,6979.93748231077,3859.76121743438
,60.4,10945.5543440095,10240.3021858652,10131.0048863261,9673.40445521821,10594.632217676,10985.3782494477,9812.05097194778,9389.14203826005,10568.8328939765,8624.6902869076,3671.15725509467,9004.84917234701,9000.21838772197,8994.47567083509,8723.78247351641,8516.64012053999,3778.68097236084,9081.36013438009,8895.27112312549,8374.91217268631,8625.35241297334,4127.71603922699,8321.42631615048,8904.67296936501,9182.09315871811,8862.02056421231,8299.79466859796,8548.11537657424,8321.75337980251,8846.26580293543,8612.21730760641,8360.1503735093,8234.18111256418,8118.23722528611,7208.7841813927,8345.30479280523,8395.66435032903,8216.5936709904,8229.26753680494,9279.7426434458,8579.42283582886,8884.17479602768,8627.46859631313,8555.50315696926,9116.68864339262,9002.35976358869,9348.76702794647,9341.06145415629,9165.51974408829,9203.41081728538,8776.10120343468,9106.44032166231,9007.2721497566,8664.24758628252,8548.97342421084,8983.8008317792,8904.45323566692,5234.52096234714,6937.42556904948,3850.91173567929
,60.7,10884.8844027293,10184.6996181935,10075.5805624331,9616.87315743456,10533.6969122662,10921.1381472974,9757.41428657375,9336.80836860048,10505.6010957301,8591.6574175379,3662.10304807942,8969.77142601745,8963.08389662069,8965.75915225006,8688.87165169559,8488.90616215808,3771.69435991958,9049.038758539,8861.52778481574,8345.67222048122,8595.10985767855,4112.93702738909,8294.64665376291,8868.67601155865,9147.58356120063,8827.22183420617,8271.08224714999,8516.04456803277,8292.64061504084,8813.38974309048,8581.1050873956,8334.67828707204,8209.75879965876,8094.85175523148,7188.76715492996,8316.52297132542,8370.01598704164,8188.64689131297,8203.69402124269,9245.91052286344,8551.93264751016,8846.80387332637,8598.71501053217,8525.42315538946,9083.82569016413,8968.02365313687,9315.41305673208,9296.81063047953,9134.94936318166,9168.97248228444,8742.8740012461,9074.09765247264,8976.19199021833,8635.18038827958,8519.01698659714,8952.25993261295,8873.05681749231,5209.3604314772,6894.05174001243,3841.23046695327
,61,10824.5955963849,10129.3910999802,10020.7863110615,9560.65003047172,10473.0378295737,10857.4759542031,9703.05894821037,9284.64485885278,10443.0832271426,8556.19956864415,3653.15334317193,8932.70751322051,8924.42391576836,8934.28437314315,8652.59636388632,8458.60570738479,3764.54262553007,9014.29080463569,8825.44985020134,8313.74273372954,8562.47938318649,4098.20114670857,8265.7170940154,8830.58358952914,9111.03162378994,8790.22016594354,8239.75579416642,8481.5861217839,8260.84781754467,8777.78045100271,8547.4532196456,8305.89690861011,8181.60396324274,8068.39190725898,7166.67459046549,8285.48104000168,8341.7639623071,8158.12541073542,8175.56255127853,9210.3142311747,8521.28526914935,8807.86755258373,8567.53445274019,8492.94028167691,9049.12904185155,8931.45639395926,9279.85148041973,9251.3961986907,9102.00752946771,9132.40333741369,8707.70832127738,9039.27871019223,8942.53711859364,8603.67184037106,8486.36235208003,8918.82925707991,8839.60188778882,5184.18877953808,6850.12161266933,3831.49153785924
,61.3,10764.3699608161,10073.8399464786,9965.98379526951,9504.51672913284,10412.1673648921,10794.019102283,9648.25108616966,9232.82346588754,10380.506804152,8518.12827834937,3644.59823354146,8893.75127270433,8884.00218628232,8900.09354966714,8614.15241785631,8426.16761183868,3757.33971563361,8976.99890973739,8787.80007006656,8279.4970541288,8527.0547830976,4083.29552004817,8234.3934096554,8790.43022516624,9071.92917991846,8750.57234783194,8205.86270357207,8444.54898459241,8226.52559924542,8739.7258168787,8510.45469421834,8274.20456947474,8150.2719019284,8038.47472140268,7142.33730357366,8251.9834757688,8310.6654717825,8124.58657001102,8144.70147345022,9173.09060681838,8487.23425663399,8767.55502813041,8533.86418176215,8458.23897167914,9012.0160708724,8892.62394216016,9241.62840148114,9204.90460913594,9066.69548167381,9093.51384964553,8670.78732472793,9002.07927102219,8906.23232575443,8569.75226240456,8451.41248077494,8883.11882577771,8804.12695253328,5158.83925791302,6805.54016689341,3821.46560030473
,61.6,10704.0779093104,10018.5394760963,9910.96169569789,9448.10389598634,10350.9682168508,10730.4548620591,9592.90447430366,9180.89313608151,10318.0141999345,8477.82867442925,3636.18959862774,8852.73256803681,8842.4015885939,8863.45233733129,8574.22064010392,8391.57216964396,3750.43436751517,8937.78706699548,8748.75435546843,8243.72488803357,8489.92901902085,4068.47658209924,8201.41459419432,8748.89889262551,9031.68796351443,8709.04383371998,8169.42474465814,8406.02787973686,8190.45637271194,8699.53906922722,8471.97690624618,8239.74942219057,8115.91541601841,8006.06896441213,7116.20183592749,8216.6558170932,8277.22922395071,8089.4960650825,8111.9234156487,9134.22121594163,8450.71409670134,8725.96782838637,8497.83670686494,8421.84702685725,8973.14461748876,8852.03603473052,9201.17772810899,9157.58547998993,9029.46178505464,9053.06476884915,8632.36077247592,8963.30594995891,8868.10619020555,8533.75449214896,8414.53875368154,8845.84402191647,8766.83009922452,5133.13963809115,6760.75194637546,3811.3062354424
,61.9,10643.8167387934,9963.30881154438,9855.58818522724,9391.79396012642,10289.5070831954,10666.5139927152,9537.27850741861,9128.82522877494,10255.6578945584,8436.1387940386,3627.97228840174,8810.16077912679,8799.94983711186,8825.29235669315,8533.46282485059,8355.19201970057,3743.73809816779,8897.14878730674,8708.57019156253,8206.11655457592,8451.39602922968,4053.94115596867,8166.70749591131,8705.65025937546,8989.90494765321,8665.93343896803,8131.77433355441,8366.2659865813,8152.65970072342,8657.14788625534,8432.22201558085,8202.76614091644,8079.22205377224,7971.90678294086,7088.56553733802,8179.91826833909,8242.05471983776,8053.46420834517,8077.30932457674,9093.94692460615,8412.10303316993,8683.59187708882,8459.81893536035,8384.16103207307,8932.90632534333,8809.56436940892,9159.02502522363,9109.31861697199,8990.76390951528,9011.1510743162,8592.64573601,8922.66190396207,8828.22795861089,8496.1758776771,8376.2668296722,8806.99660471016,8728.29127074811,5107.66828738371,6716.06827215723,3801.13527580155
,62.2,10583.6687389703,9908.15069301717,9800.46174051664,9335.60024257131,10228.3737004702,10602.8614683666,9481.90401851471,9077.26753709245,10193.2482469119,8393.79777232485,3619.62003313132,8766.95154896552,8757.33111204302,8785.61204519256,8491.94645945426,8317.42159475419,3737.16705422107,8855.19295966757,8667.87369313289,8167.9519329239,8411.81660947167,4039.82770818272,8130.37941636424,8661.01410414419,8946.45612662056,8621.26217841795,8093.12098786733,8325.491256208,8113.59496898862,8613.95380429092,8390.87378726449,8164.07736809449,8041.06553981017,7936.34504251223,7059.36532624551,8141.88253489114,8205.88178011114,8015.96140426303,8040.76914715182,9052.75067407072,8371.56542803982,8640.16074915901,8420.44716181879,8345.47371088825,8891.85581442574,8765.96521793016,9115.60020499527,9060.77459001412,8950.8950744423,8968.46135116229,8552.17476157732,8880.68449353253,8787.13617675004,8457.38075418941,8336.74956884767,8767.06843602292,8688.6014727533,5082.2296363518,6671.24826635351,3790.870802069
,62.5,10523.4736443442,9853.01661299331,9744.86685294548,9279.3314282807,10167.2146904828,10539.1869432339,9426.31463083499,9025.21374619338,10130.5544306708,8351.1286600202,3611.69248606085,8723.11159090949,8713.79026480334,8744.7857644634,8449.11679727488,8278.95288473123,3730.8224123666,8812.63851504571,8626.65657416369,8129.04257030748,8371.52624530112,4025.88872398913,8093.17048837349,8615.42849288958,8901.57874168355,8575.26727527621,8053.49365539006,8283.68276977786,8073.65000101075,8569.75492250656,8348.28530101001,8124.47241115709,8001.38608234244,7899.69009360026,7029.25631309526,8102.54778870163,8168.48744689737,7977.97143412838,8003.40672389568,9010.45917188629,8329.60105112874,8596.24020570012,8379.483760473,8305.86708088754,8849.74261816071,8721.20268706751,9070.45041586351,9011.96309733264,8909.80315544279,8924.72076210017,8510.82046766416,8837.88775297145,8745.26369940819,8417.37540839841,8296.21767767925,8725.97004597943,8648.14036682309,5056.78884796344,6626.42029862401,3779.92534252793
,62.8,10463.4494918917,9798.10683629451,9689.54645136009,9223.11676196866,10106.3528451308,10475.3252145716,9371.23786871915,8972.8831537109,10067.9976595041,8308.1059433667,3603.85288130912,8678.63154009452,8669.70492395446,8702.97937793981,8405.42828909831,8239.73681837871,3724.70852853355,8769.62655405495,8584.67438025399,8089.3408933021,8330.41669725497,4012.33183337308,8055.02474935722,8569.18246037609,8856.15280920641,8528.49842588086,8013.15205852689,8241.42453531343,8032.58890711626,8525.08479485537,8305.53222295213,8083.87212278489,7960.01610087187,7862.04442821132,6998.10053976646,8062.34284858488,8130.49317408004,7939.42687257268,7965.12673493192,8967.18205280317,8286.36040502133,8551.12517665276,8336.71444300031,8265.42068828848,8807.01962280807,8675.50485475269,9024.1063384054,8962.2986994693,8867.15497036732,8879.96239487159,8468.19737044975,8793.78146978622,8702.21533432508,8376.22500601815,8254.3720212049,8683.64542289448,8606.59010439686,5031.26200878567,6581.20320580763,3768.6345586688
,63.1,10403.3507248707,9742.88885947299,9634.38068198655,9167.17309177014,10045.8257766566,10411.444440597,9316.64347378822,8920.64595612422,10005.3612668719,8264.66675418892,3596.52664574294,8634.03660563309,8624.98165302161,8660.33649414767,8360.81323912953,8200.16846176929,3718.7029239884,8725.60644251519,8541.6869341087,8048.97667151115,8288.82806592584,3999.07190855588,8016.33676257524,8522.15144606445,8809.36209884456,8480.74838764266,7972.50013635314,8198.41803821528,7990.79585586546,8479.46422356451,8261.70791567686,8042.44999103744,7917.5296791224,7823.36630624686,6965.96556674471,8021.30851426015,8092.21867006884,7900.05021003058,7926.51335552915,8923.2546461991,8241.92387924449,8505.1092103243,8293.02481303805,8223.87358728996,8763.29952052197,8628.66201890288,8976.40582685582,8911.78965899646,8823.20295869149,8833.9551788783,8424.47124290478,8748.21018491788,8658.20544808374,8333.96929418551,8211.18691447882,8640.26798954778,8563.99510953715,5006.11669470642,6535.50793202086,3757.10781649824
,63.4,10343.4837766043,9687.65855555087,9579.41573774872,9111.20839009433,9985.73457823776,10348.0195307851,9262.40978470146,8868.7014333852,9942.79381846299,8220.95946118619,3589.46511953853,8588.88688568452,8579.64049472884,8616.63398480213,8315.32538501609,8160.14541654241,3712.55047664926,8680.96347726433,8497.84293100093,8007.85674499275,8246.94490968665,3985.94805038263,7976.82573193829,8474.85424150588,8761.58667663564,8432.17470278449,7931.00556261039,8154.68685193455,7948.28013691973,8433.5252385554,8216.82570735172,8001.10040319278,7874.37290623775,7783.86040272285,6933.13069212767,7979.86858362314,8052.98314025375,7859.41500788571,7886.70695379763,8878.7556237217,8196.33543997836,8458.13376164831,8248.5499214115,8181.6286125624,8718.8084322918,8581.21476585978,8927.79548379057,8860.83391479592,8778.17906192666,8787.0911174174,8380.21170636489,8701.72596432133,8613.36084736925,8290.59832813206,8167.12856402579,8596.00416714739,8520.60308910882,4980.84288318395,6489.00165445245,3745.04101723839
,63.7,10283.1078290198,9632.06703783287,9524.15077347285,9055.21870551361,9925.53541897982,10284.5409331344,9208.14201440817,8816.93083350276,9880.43833682338,8176.72087311447,3582.8636528473,8543.27199009189,8533.89647792843,8572.18083181293,8269.02666766218,8119.73819948707,3706.67577261497,8635.47930005922,8452.90583033452,7965.80354826521,8204.36783453139,3972.73198027413,7937.06001471002,8427.02628202956,8713.68367050259,8383.10191525573,7888.41687079916,8110.24924403255,7904.90293595477,8386.02089503512,8171.1729562185,7958.92687090452,7830.10122566904,7743.72678558818,6900.25502699442,7938.62421317653,8012.9433153539,7818.77361431502,7846.76797681238,8833.72518655194,8150.15142290528,8410.62241375183,8203.11341258628,8138.60295123632,8673.39374267582,8532.72973417337,8878.37699539939,8809.10297587499,8732.42884769311,8738.954527373,8334.98875125556,8654.60908250802,8567.55571309177,8246.40987786996,8122.27593126474,8550.97551951692,8476.08051235343,4955.62162568454,6441.92273786967,3732.5074510196
