,Temperature,A4,A5,A6,A7,A8,A9,A10,A11,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6
,77.1,44.5444961585738,34.1074668388067,40.6168313650314,33.0285233228163,38.1720212372886,40.5712224845939,34.582056019846,43.8333764375663,32.0342453620979,36.4940796154362,35.3920270171278,34.2772171245351,32.6680829783364,32.2099979818662,31.2566221634948,32.5655746723567,35.7876194384837,27.5020418946514,35.9064987026594,18.5653373586339,31.379484643867,39.2133719439452,35.4380685182129,28.3786430974006,39.6001688227695,38.1215919894819,28.6983522911735,34.7589728991555,39.2189262572974,43.9726511602019,28.8413992077902,34.7140467159905,28.2891126545453,30.575889179328,31.9828729015491,25.0156360395154,26.5803446891634,26.7027754493758,32.6217908087267,30.6529543100106,30.5605821058037,31.0152268143183,30.507543370822,24.7186565666882,23.865501576676,32.7318043045633,26.4076507744507,25.554276238506,27.9815494047729,37.6816398481064,33.3981437656632,33.0291430277551,37.4420852562427,31.7609755217569,20.2464889985549,11.8939950808406,24.8996823042726,21.9584992451657,23.1164620635944,19.8435048790202,27.2039425162673,19.4881680475577
,77.4,45.1106796442641,35.5940298803061,40.1957978783908,33.2676744140207,38.4091264389245,40.7454103350388,34.5974466128704,44.9234549066938,32.5855795352093,37.590450007642,37.1954473834031,33.9988476281623,34.3493857003637,32.4591493319665,31.3204417556248,36.065269912264,37.0361379178655,29.0064651271871,37.4059161874421,21.4647577048895,32.4736415311613,39.8806181010743,36.5223086051524,32.1599599236989,42.5037269342058,40.7610832971388,31.3092782094102,37.2487537983968,41.8381347937697,45.6398542095892,28.5996399260093,37.1276919225098,29.2298520824327,30.9858774117536,32.3241627327932,28.1298589991671,29.0147529047601,29.2872240298719,34.7413977105379,31.9194463270014,32.8894064788515,32.3983326497506,31.7320648400583,28.2063033216898,24.446163408281,34.0580981525348,26.4566158827091,29.3489754728237,29.4599172385644,40.7530062579512,36.2081473904501,35.3644410551423,39.3465773637884,34.1686189703906,22.1231277467371,11.4073401026019,25.5249945490215,22.2496136778365,23.5576485052087,22.1259602207258,29.884787719443,20.6680327433185
,77.7,44.6795187993304,36.0922358084671,40.4037033937294,33.0886823230293,39.6318103314362,40.0424867108912,34.4306113585225,46.3234496520782,34.2221022197011,39.1639780280769,38.9227235819713,35.6178290115366,36.3626483544779,33.850632903051,32.5967623896687,39.5083402821255,39.3157532298873,27.8815456695401,39.1876594325057,23.1480179017696,33.7553265101769,40.9208079614632,37.8412165741615,35.4349747169147,44.8751096243624,43.8170192486155,34.9194408113179,39.5479081116643,44.1312046853801,47.0291743960739,28.7661462550214,38.9398478555626,30.1035666786244,31.4562872477628,33.4260925579722,30.9869291622365,31.9819009046815,31.4824954831931,36.9751278489453,33.7606094851094,34.7202926904854,33.4472870228181,33.3510143063393,32.16675108773,25.1993742284494,33.9170691088134,27.4021437558283,32.600038122657,31.8824464618393,43.1882996210404,37.9158264819889,37.2088956105447,41.4291275948604,35.4800786907487,24.3327351365609,12.3741427993766,26.2252257395628,22.8016593969555,25.8867915365115,24.227126350803,31.7210208374754,21.6304595952585
,78,44.0560427975548,36.1875758769226,40.7638555575433,33.4669636382074,39.8376380350108,41.224064893103,33.9391020550333,47.0977198932396,34.9473313719458,40.8216608624781,40.4928791910553,36.6693042666973,38.4226751374909,36.684857568855,34.9905281846878,41.8231185479736,41.8473337442121,28.2383151344213,40.640455730159,24.5767570262758,34.9170008384707,41.5842461903696,39.4683741097977,38.7953513360753,47.1536031452204,45.7002481705981,37.4632436054888,41.1980104097817,45.2150158715142,48.85599678405,29.1287363128369,39.4081809920677,29.335915682711,32.1225587417018,35.0457354101864,32.9223970192502,35.0510765166685,32.0348849224556,39.1327258150775,34.9253226440724,36.3460558638584,34.7711554292295,33.4984844724662,35.1784041860757,26.3482628344701,35.0689235624475,29.3028152530079,35.6188779791177,34.5074486999996,44.5550778613527,38.4796363442653,38.7409735659573,42.4310662520359,34.2383683625178,27.8538620171552,14.1041397300908,26.8671362086231,24.2822973331067,28.2941246372358,26.133827818065,34.3551733301776,22.5650762719223
,78.3,44.6777149737648,37.4899732164439,41.0296800827096,33.4195915839949,39.3317232487201,42.884858639638,33.0848453294135,48.1335404591344,35.4847694060402,42.485796509687,42.8333558583142,37.1670942087354,41.0733624470055,38.3642992205355,36.5837918263403,44.9593853951037,43.0239248224793,29.811932640575,41.383011906626,24.5975940727935,35.348163631932,43.4215900665004,40.9788497875299,42.0620784211688,49.6366600515756,46.6533664968432,39.008079173909,42.3418073594312,45.6991334021658,49.981964798871,29.9553750486579,40.030146126403,28.9203637674342,33.1643623294381,37.3498943372111,34.5152852868756,36.4992738053428,32.472526895231,40.3936647548949,35.4793279892391,37.0232971729824,35.1896813034769,34.355904157398,35.8377825609549,27.043935096886,37.0297511059446,30.5977133884786,38.3385132369282,36.6486943674785,45.0180352101675,39.6397933293472,40.0267218145791,43.5094890096173,33.8078290946783,30.1814818118688,14.6866920409944,26.776547585788,25.5947334185981,29.488975065698,27.9463151754057,36.5758630460355,23.8304522281237
,78.6,46.0896577027846,38.0822404468017,41.2241994329308,33.0654004970815,39.621125486604,43.4985513064404,33.2080558808605,48.320524159926,36.6179627213863,43.7963541840611,44.1463425912186,38.6009387024499,43.3008845945053,39.9186568432521,37.943369316381,48.156249824709,44.2612812969698,30.0127931238042,42.0165491809363,23.4553008707108,36.7190251540308,46.566396869494,41.5431505454167,44.8887242318727,50.9577304486904,47.290468520351,39.788856047965,42.3940546629963,47.0622522534279,50.542328496566,32.5942726867947,39.8997566142524,30.0765849387426,35.2107220499708,39.6054296569783,35.6359725688372,37.5131627275276,33.3450548402889,40.6474451321414,37.4494141629433,37.1408153257611,35.0874239685008,35.8492004652616,36.3620633856086,27.4429743942295,37.7172879299654,31.7626208533774,39.2222581448561,38.9080648539704,45.2388766191575,40.2618983040973,40.4968618462791,44.3918857416054,34.2427350333124,29.9786948990199,15.5419224461186,26.4587217632231,27.5046898643126,31.5036983637833,29.6897893339112,36.6968515363197,24.2259536241421
,78.9,47.1167539384157,38.1339586739106,43.0732869908561,34.0513496258465,39.5375808978681,44.3823414129836,34.408409298652,48.255376753826,37.7400475296262,44.7197855625448,44.157111488766,40.555744243796,44.4773893039428,41.3638584178119,40.677422189386,49.0847363208024,45.3314547503781,31.1428182267495,42.6868694098069,21.7978964909723,38.4713905868153,48.7670555640064,42.5445726305799,47.2776477346885,50.9593933419899,47.1956479971131,40.0354658804607,42.3614138346013,47.9165585463305,51.8277796387929,35.1124962813553,38.8709098156484,30.7751424210835,37.4232277041472,40.931461518871,35.6119298796538,38.4811108920383,32.5551489210365,40.8857164719554,38.7031049933019,37.0435038909176,35.8963929023704,36.5526833036529,37.1215852632884,28.3910729820466,38.6880558254112,33.6536126230017,39.0213608350083,39.9838360214496,45.6623739652813,39.7491187538886,41.0518669513298,44.9162178062975,34.6869719598874,30.7395339628054,17.5499987286145,27.3650026550562,29.8964567303832,34.3424053012474,30.6993303385174,36.9089421816223,24.7412436177045
,79.2,49.272395132456,38.4753600820011,44.4982427579896,35.4275488622602,38.4808068205759,45.0779608789984,35.4912724747474,48.2831634739136,38.5714985043631,45.487508052563,45.4634227546935,41.991318424395,45.3859457605027,41.4238963880698,42.4456212661903,49.4678539209591,45.9061340304911,34.5773571400084,42.8012650205125,19.3551044139503,38.8045686365583,50.3501328381098,43.4395764884393,48.8853276722203,51.2358642053533,47.3015931446277,40.428682165516,42.8798212218408,47.9523082997753,53.4675779930806,36.4937980006649,38.7944626749097,30.556755684993,39.4316720644396,41.7410928815165,35.2548548187027,38.5348590829144,31.7082967572626,40.9523121590591,38.9798508889923,37.0953589843162,36.4952357833878,37.7617206473874,37.2306246227051,29.5032677025633,40.2438465039561,34.601832482238,39.4228385732113,39.2878449439921,45.6544641390612,39.9801859914713,42.6089248306554,45.3232559843705,35.3000379299431,31.7240956245424,18.7963686594863,27.5532844492504,31.3330693604068,35.887101491078,31.7009037985252,37.8469343252158,25.6077293055355
,79.5,52.4150328550335,39.9214273070049,44.5478998015703,36.5268243503857,38.8589948517227,45.4412848708779,36.8472767761811,48.1941635934246,39.6132196042836,46.3519961658085,46.7224880247274,43.6484665091653,45.4797442598177,41.013439971311,42.7825930560313,50.8548928294632,47.2676581704711,36.6113179888873,44.1524224983599,16.757096909893,39.6255207842495,51.1591377647471,43.0156313264863,49.5944693440108,51.7568448970036,48.4511458544123,40.473847381701,42.2711145205903,48.2401762303035,53.8594119323794,37.1521342019872,39.9481870852446,31.0027134550938,40.5963136998497,42.3034061298443,35.5602051461826,38.3764679230772,32.5613001137541,41.4628459553097,39.4704662590419,37.4028919610034,36.759996694056,39.2876684500908,36.9059129777869,30.9948344366493,41.194647036502,34.5876319935671,40.274936726412,39.0201231693582,45.1878042881134,40.0179905880905,42.9017941047963,44.7394972971508,36.6645038673615,31.0032244787357,19.6835403465277,27.0762277259979,32.180684379844,36.2340975998673,32.7884990945444,38.4142108713301,26.128065462067
,79.8,54.0982010704768,41.4854384848136,46.1062129883794,37.6137260808876,40.4532457946772,45.966020557265,38.4885838402962,47.8520873508177,39.5993301062604,47.2498572776794,46.2844314463678,44.7819666929765,44.3602073083883,40.9409880137703,42.679740186847,50.8211012460185,48.222003203612,36.6763381899625,46.6583467354468,15.7403149799491,41.3760399013995,50.6882474600699,42.3925850000974,50.0380734836278,51.7836933016235,49.7672825515349,40.7824380998816,42.0098804912192,48.3716910359355,53.8590437113184,38.3481136483886,41.3525445790051,31.814336587171,40.1397906589993,42.2493565426949,36.4015386926985,39.2588725952169,33.0190697232428,41.8259367575536,39.7841675643292,37.4854529265843,37.2832579491688,39.3808057260865,36.7437540044263,32.8864609634871,40.6654783143028,34.530205097056,40.5554829272273,38.6381454965058,44.4322681811864,39.7789623293547,42.3391587424705,43.9345945290116,36.2935490517185,30.5782249899589,21.9114691763766,28.3595762795737,33.3314864678484,36.8142508366892,34.1714240693178,38.59403886494,26.6327956579314
,80.1,55.1474904219494,42.974410376428,47.8924010417406,38.4835200773074,41.0964635481652,46.2302982526469,39.2125422699513,48.0767188950371,39.7601655303487,47.7105975782081,47.2538110728344,45.1703991677954,43.4932235895313,40.5841772094669,42.8776771401552,49.848612390604,47.819265652825,37.9569703006842,47.3150898589904,15.5665051460568,41.3860755265229,50.0416525279701,43.0006943946292,50.2256071817616,52.3752616483237,49.8141490129484,42.0317141812772,43.590371516201,47.8517837786319,54.6716026768246,38.6477344538372,41.6919025924977,32.5591120167365,39.1888453063575,41.5583868256592,36.3918072878706,40.1184532267145,33.5699598640868,41.7473689009709,38.5003342518739,37.289997548573,37.0950667051695,39.5375410741889,36.1537241483455,34.8094716973702,40.1362708357379,34.4103306519042,40.3552396248227,37.9340906835283,43.8990291247723,40.6723245842136,42.8948156616034,44.2391659964414,34.679899109023,31.5490476106644,25.4646892425167,30.0429065556805,34.0235542560534,36.974445787713,34.6297570380326,38.8558929579756,27.6688629893912
,80.4,56.5026711562119,44.460949785668,47.9805747509986,38.8914123260755,42.254095183727,45.6842464887211,38.6251752600926,48.2362065915654,39.9936483449288,48.3820502385934,48.707288768403,45.015888509768,43.309239983451,40.3614622586467,42.4519163906672,49.9963429696586,47.3938807273646,38.9105846259749,47.9483036836882,15.6384965374264,40.1838781498422,49.580209751784,43.1221459531378,50.6105652013774,53.7198701918978,49.8520753005494,43.3847936383701,44.8412489293376,48.1952017758363,54.765372844693,38.1183195077917,41.5080741269765,32.8889452540415,38.2690365756099,40.7000753241222,35.8341523694253,40.2622312938003,35.1254928033217,41.8197871501743,37.7725954920193,37.8423013494332,37.1647770802588,40.2954366027374,36.3878500125088,35.6497102556371,40.4312975843334,33.6714685345432,40.3349565236744,38.2119983840863,43.2002522653238,40.782539263188,43.277082604367,44.5233240409584,33.6558064746635,31.3310345970969,27.9718790311021,30.1104778351548,34.333917750727,35.7838321321524,34.2524547714443,38.9324526871574,27.5090422228917
,80.7,57.1449702106654,46.6086024812404,48.9138016176351,40.0677524697608,44.1059148915122,46.1401399768312,36.6665914420586,47.171305493923,39.2587737221137,49.1097428803647,48.4753797019922,43.6484290072186,42.3841615628682,40.3055257249014,42.0637300366169,49.5948059260799,46.9054347339215,38.0566210288206,49.2510393522629,16.3224421629513,40.5209891018789,48.8948134942062,42.7537774084232,50.536271017998,53.9086152908434,50.4254672780606,43.7522111664814,44.0549688661832,49.0168741216072,53.8215319115416,38.0929782177314,41.6738011847982,34.1931643576493,37.367334580249,39.7509914783484,35.6962996561253,40.2221846493076,35.6725450510282,42.5522512153757,37.4174287228874,38.8651184125638,37.7717103815657,39.5840796509191,37.0738309446403,36.5655805519674,40.3012097745263,33.7793005936527,40.2885464095965,40.5292821120438,42.8873206783046,40.4503859162698,41.5279805037316,44.9211590497229,33.0488316036605,30.2915269506557,30.4592212264595,31.188685670701,34.552186944598,34.9202094524554,34.1192612414765,38.6316232879367,27.4259570499321
,81,57.2454493686846,47.7528043569252,50.8061153513578,41.1051228538076,44.4660488725903,47.0944155436316,34.3364561094122,46.85012722553,39.7266469672676,48.8291869412886,48.2486003003442,42.0427397173025,41.3839438580245,39.5835907058345,42.1315853424206,48.1466499444404,45.5159243641759,37.1809031723819,49.4358992838541,17.226016178499,41.1873273860257,48.8713230255625,43.5669198342815,51.0832094030875,53.0461247598714,50.2934899264524,42.9168091953068,44.2146495015489,48.8597310564683,54.0290633803714,39.0920489306891,41.8391522299908,35.6257358719332,36.8962376703373,38.9352847792611,35.3800095088995,40.3183432185714,35.3399606717335,43.5412635082719,36.7084516368889,39.3339353371088,37.4802362878131,39.1756565351274,36.9916380313225,37.1947013788827,39.766710596857,35.4705016868851,40.2155391689575,42.9787391334412,43.1722111308221,41.2017661431217,40.8962485342564,45.8064853104895,33.3942957910112,30.4403904483867,33.6847417569949,32.3723360396637,34.5048798432636,35.4309351410869,34.0306551228366,38.6175840918992,28.1683680524841
,81.3,58.0744806449847,47.7461893342866,52.3066905465889,41.9469152400266,43.9042050094578,47.1362043062419,32.3384891189105,46.7301096267729,41.2845524671068,48.1413568479032,48.6599072446535,41.3563003625107,41.6837528087054,39.5305530645889,42.1790462801346,47.3790861285354,45.79479632013,37.9207184968938,49.4461528551579,18.5879280125024,41.4505371552923,49.4273301181632,44.4172697643935,52.6298221470328,52.0364056647043,50.1348727894835,42.7395153131685,44.7878366682505,49.697931190752,55.0811873841241,39.3756018954455,41.1356091994276,36.3213969245946,37.2102456721403,38.3643989107581,34.7678332213818,39.928020654181,36.0866964774047,44.7355595985482,37.0661962418128,40.2433837471724,37.6361811497926,40.7651806438965,38.0499565858827,36.8972179902681,40.4756722758735,37.7030045876146,40.8292657711629,44.4449587172737,43.9121983343023,41.350906188546,41.9618684083277,46.6202594802496,35.7238519671195,31.6151362224772,35.7376586501628,31.7305552264882,34.3698183978554,35.5973777989353,33.7131174370361,38.26246933319,28.2288472167398
